PRODUCT,SCHEME,LOAN_AMOUNT_REQUESTED,REQUESTED_TENURE,REQUESTED_RATE,EFFECTIVE_INTEREST_RATE,EMI_BASE_VALUE,TENURE
5000013,5000015,789,180,15.34,,11,180
5000013,5000015,789,180,15.34,,11,180
5000054,5000055,1200000,60,13,,,
5000043,5000043,78,180,13,15.2902663,1,180
5000054,5000055,1200000,60,13,,,
5000054,5000055,1200000,60,13,,,
5000054,5000055,1200000,60,13,,,
5000054,5000055,1200000,60,13,,,
5000054,5000055,1200000,60,13,,,
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000148,5000106,1000000,120,12,,14782,120
5000024,5000025,200000,363,13,,0,363
5000043,5000042,888888,180,13,21.8599916,16855,180
5000043,5000042,888888,180,13,21.8599916,16855,180
5000024,5000025,200000,363,13,,0,363
5000029,5000030,187000,42,13.35,,,
5000029,5000030,187000,42,13.35,,,
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000161,5000131,20000000,180,15.34,,0,
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000043,,,,,,,
5000024,5000025,200000,363,13,,0,363
5000000,5000002,1000000,180,13,12.9998977,26004,50
5000000,5000002,1000000,180,13,12.9998977,26004,50
5000000,5000002,1000000,180,13,12.9998977,26004,50
5000000,5000002,1000000,180,13,12.9998977,26004,50
5000000,5000002,1000000,180,13,12.9998977,26004,50
5000000,5000002,1000000,180,13,12.9998977,26004,50
5000043,5000043,250000,180,13,12.9996712,3164,180
5000148,5000106,1000000,120,12,,14782,120
5000161,5000131,20000000,180,15.34,,0,
5000161,5000131,20000000,180,15.34,,0,
5000043,5000042,888888,180,13,21.8599916,16855,180
5000043,5000042,888888,180,13,21.8599916,16855,180
5000043,5000042,888888,180,13,21.8599916,16855,180
5000043,5000042,888888,180,13,21.8599916,16855,180
5000043,5000042,888888,180,13,21.8599916,16855,180
5000049,5000048,700000,120,13,12.9999306,10453,120
5000049,5000048,700000,120,13,12.9999306,10453,120
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000148,5000106,1000000,120,12,,14782,120
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000049,5000048,2500000,240,13,13.000004,29293.3,240
5000054,5000055,5555555,180,13,12.0000055,66684.1,180
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000161,5000131,20000000,180,15.34,,0,
5000024,5000025,200000,363,13,,0,363
5000161,5000131,20000000,180,15.34,,0,
5000620,5000380,1000000,180,15.34,,,180
5000024,5000025,300000,36,10,,0,36
5000161,5000131,1000000,180,15.34,,,180
5000148,5000106,1000000,120,12,,14782,120
5000040,5000039,1000000,120,13.35,,,
5001000,5000761,,,,,,
5001000,5000761,,,,,,
5000161,5000131,20000000,180,15.34,,0,
5000161,5000131,20000000,180,15.34,,0,
5001082,5000843,11100000,12,15,,,12
5000042,5000041,1000000,120,13.35,13.3501779,15055.8,120
5000042,5000041,1000000,120,13.35,13.3501779,15055.8,120
5000042,5000041,1000000,120,13.35,13.3501779,15055.8,120
5000042,5000041,1000000,120,13.35,13.3501779,15055.8,120
5000042,5000041,1000000,120,13.35,13.3501779,15055.8,120
5000042,5000041,1000000,120,13.35,13.3501779,15055.8,120
5000042,5000041,1000000,120,13.35,13.3501779,15055.8,120
5000042,5000041,1000000,120,13.35,13.3501779,15055.8,120
5000042,5000041,1000000,120,13.35,13.3501779,15055.8,120
5000042,5000041,1000000,120,13.35,13.3501779,15055.8,120
5000046,5000110,185000000,180,15,15.0000151,2589260,180
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000148,5000106,1000000,120,12,,14782,120
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000000,5000002,500000,60,10.85,10.8484103,5589,180
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000152,5000120,1585000,70,10,9.9998855,183488,60
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5001162,5000940,4500000,36,13,,0,36
5000042,5000041,1000000,120,13.35,13.3501779,15055.8,120
5000028,5001062,900000,36,13,,0,481
5000047,5000046,2500000,481,13,13.0000401,6262.8,36
5000047,5000046,2500000,481,13,13.0000401,6262.8,36
5000047,5000046,2500000,481,13,13.0000401,6262.8,36
5000047,5000046,2500000,481,13,13.0000401,6262.8,36
5000047,5000046,2500000,481,13,13.0000401,6262.8,36
5000047,5000046,2500000,481,13,13.0000401,6262.8,36
5000047,5000046,2500000,481,13,13.0000401,6262.8,36
5000047,5000046,2500000,481,13,13.0000401,6262.8,36
5000047,5000046,2500000,481,13,13.0000401,6262.8,36
5000004,5000003,3925,120,13.35,13.4115539,20.3,120
5000128,5000100,1000000,180,15,15.0000165,13819,180
5001000,5000761,8000,180,13,13.0026694,101,180
5001000,5000761,8000,180,13,13.0026694,101,180
5001082,5000843,29600000000,180,15,,,180
5000056,5000056,400000,60,10.85,10.8474556,8644,60
5000161,5000131,100000000,60,15.34,,,60
5000054,5000055,4300000,120,7,6.9999894,49734,120
5000054,5000055,4300000,120,7,6.9999894,49734,120
5000054,5000055,4300000,120,7,6.9999894,49734,120
5000054,5000055,4300000,120,7,6.9999894,49734,120
5000054,5000055,4300000,120,7,6.9999894,49734,120
5000054,5000055,4300000,120,7,6.9999894,49734,120
5000054,5000055,5800000,240,13,13.0000075,67514,240
5000161,5000131,100000000,60,15.34,,,60
5000161,5000131,100000000,60,15.34,,,60
5000161,5000131,100000000,60,15.34,,,60
5000054,5000055,5800000,240,13,13.0000075,67514,240
5000054,5000055,5800000,240,13,13.0000075,67514,240
5000054,5000055,5800000,240,13,13.0000075,67514,240
5000054,5000055,5800000,240,13,13.0000075,67514,240
5000161,5000131,100000000,60,15.34,,,60
5000054,5000055,5800000,240,13,13.0000075,67514,240
5000021,5000023,800000,120,13.35,13.3501192,12040.3,120
5000021,5000023,800000,120,13.35,13.3501192,12040.3,120
5000161,5000131,100000000,60,15.34,,,60
5000021,5000023,800000,120,13.35,13.3501192,12040.3,120
5000161,5000131,100000000,60,15.34,,,60
5001000,5000761,8000,180,13,13.0026694,101,180
5000037,5000036,450000,180,10.85,,,
5000037,5000036,450000,180,10.85,,,
5000037,5000036,450000,180,10.85,,,
5000024,5000025,45000000,36,13,,,
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000022,5000024,4000000,180,13,12.9999888,50616,180
5000022,5000024,4000000,180,13,12.9999888,50616,180
5000620,5000380,560000,180,10,,0,
5000620,5000380,560000,180,10,,0,
5000620,5000380,560000,180,10,,0,
5000004,5000003,10000000,120,13.35,,,
5001000,5000761,1200000,180,13,,,
5001000,5000761,1200000,180,13,,,
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5001000,5000761,1200000,180,13,,,
5000153,5000280,1000000,180,15,15.0000016,50112,180
5000153,5000280,1000000,180,15,15.0000016,50112,180
5000153,5000280,1000000,180,15,15.0000016,50112,180
5000010,5000009,2531200,485,13.35,13.3500248,28274.7,485
5000024,5000025,200000,36,13,,0,36
5000029,5000030,187000,42,13.35,,,
5000029,5000030,187000,42,13.35,,,
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000001,5000800,187000,42,13.35,,,
5000001,5000800,187000,42,13.35,,,
5000001,5000800,187000,42,13.35,,,
5000001,5000800,187000,42,13.35,,,
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,500000,36,13,,0,36
5000056,5000056,400000,60,10.85,10.8474556,8644,60
5000056,5000056,400000,60,10.85,10.8474556,8644,60
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000049,5000048,500000,60,7,6.9998353,9901,60
5000056,5000056,400000,60,10.85,10.8474556,8644,60
5000056,5000056,400000,60,10.85,10.8474556,8644,60
5001162,5000940,500000,36,13,,,
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000056,5000056,400000,60,10.85,10.8474556,8644,60
5000056,5000056,400000,60,10.85,10.8474556,8644,60
5000056,5000056,400000,60,10.85,10.8474556,8644,60
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000029,5000030,400000,180,10.85,10.8471642,8629,60
5000027,5000027,2000000,180,10,9.9996037,21413,180
5000049,5000048,2222222,55,13,13.0000379,53849,55
5000049,5000048,2222222,55,13,13.0000379,53849,55
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000054,5000055,1600000,12,13,12.9999082,142193,12
5000061,5000126,500000,60,10.85,10.8479217,10738,60
5000012,5000014,500000,60,10.85,10.8479083,10740,60
5000012,5000014,500000,60,10.85,10.8479083,10740,60
5000012,5000014,500000,60,10.85,10.8479083,10740,60
5000024,5000025,200000,36,13,,0,36
5000012,5000014,500000,60,10.85,10.8479083,10740,60
5000012,5000014,500000,60,10.85,10.8479083,10740,60
5000012,5000014,500000,60,10.85,10.8479083,10740,60
5000012,5000014,500000,60,10.85,10.8479083,10740,60
5000012,5000014,500000,60,10.85,10.8479083,10740,60
5000012,5000014,500000,60,10.85,10.8479083,10740,60
5000012,5000014,500000,60,10.85,10.8479083,10740,60
5000012,5000014,500000,60,10.85,10.8479083,10740,60
5000012,5000014,500000,60,10.85,10.8479083,10740,60
5000010,5000009,2531200,485,13.35,13.3500248,28274.7,485
5000037,5000037,900000,60,10,9.9999959,32774,120
5000152,5000120,1585000,70,10,9.9999417,341025,60
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000022,5000024,4000000,180,13,12.9999888,50616,180
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,2500000,481,13,,0,481
5000152,5000120,1585000,70,10,9.9999417,341025,60
5000152,5000120,1585000,70,10,9.9999417,341025,60
5000152,5000120,1585000,70,10,9.9999417,341025,60
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000061,5000126,500000,60,10.85,10.8480298,10751,60
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000242,5000140,50000,120,13.35,13.3516155,756.4,120
5000061,5000126,500000,60,10.85,10.8480298,10751,60
5000024,5000025,2500000,481,13,,0,481
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000061,5000126,500000,60,10.85,10.8480298,10751,60
5000037,5000037,900000,60,10,9.9999959,32774,120
5000242,5000140,50000,120,13.35,23.3514818,1078.5,120
5000242,5000140,50000,120,13.35,23.3514818,1078.5,120
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,2500000,481,13,,0,481
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000161,5000131,100000000,180,15.34,,,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000005,5000004,500000,180,10,,,
5000005,5000004,500000,180,10,,,
5000037,5000037,900000,60,10,9.9999959,32774,120
5000037,5000037,900000,60,10,9.9999959,32774,120
5000024,5000025,2500000,481,13,,0,481
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000024,5000025,200000,36,13,,0,36
5000037,5000037,900000,60,10,9.9999959,32774,120
5000037,5000037,900000,60,10,9.9999959,32774,120
5000037,5000037,900000,60,10,9.9999959,32774,120
5000037,5000037,900000,60,10,9.9999959,32774,120
5000037,5000037,900000,60,10,9.9999959,32774,120
5000037,5000037,900000,60,10,9.9999959,32774,120
5000037,5000037,900000,60,10,9.9999959,32774,120
5000024,5000025,152000,18,13,,9337,18
5000037,5000037,900000,60,10,9.9999959,32774,120
5000242,5000140,50000,120,13.35,23.3514818,1078.5,120
5000242,5000140,50000,120,13.35,23.3514818,1078.5,120
5000242,5000140,50000,120,13.35,23.3514818,1078.5,120
5000242,5000140,50000,120,13.35,23.3514818,1078.5,120
5000242,5000140,50000,120,13.35,23.3514818,1078.5,120
5001162,5000940,600000,36,13,,0,36
5001162,5000940,600000,36,13,,0,36
5000024,5000025,500000,36,10,,0,36
5001162,5000940,600000,36,13,,0,36
5001162,5000940,600000,36,13,,0,36
5000037,5000037,900000,60,10,9.9999959,32774,120
5000037,5000037,900000,60,10,9.9999959,32774,120
5000037,5000037,4500000,500,10,19.1861811,70000,500
5000037,5000037,900000,60,10,9.9999959,32774,120
5000037,5000037,900000,60,10,9.9999959,32774,120
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5001162,5000940,600000,36,13,,0,36
5000024,5000025,500000,36,10,,0,36
5001162,5000940,600000,36,13,,0,36
5000037,5000037,900000,60,10,9.9999959,32774,120
5001162,5000940,600000,36,13,,0,36
5001162,5000940,600000,36,13,,0,36
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000037,5000037,900000,60,10,9.9999959,32774,120
5000007,5000006,58214172,54,15,15.0000827,2962886,54
5001162,5000940,600000,36,13,,0,36
5001162,5000940,600000,36,13,,0,36
5001162,5000940,600000,36,13,,0,36
5001162,5000940,600000,36,13,,0,36
5001162,5000940,600000,36,13,,0,36
5000037,5000037,4500000,500,10,19.1861811,70000,500
5001162,5000940,600000,36,13,,0,36
5000037,5000037,4500000,500,10,19.1861811,70000,500
5000037,5000037,4500000,500,10,19.1861811,70000,500
5000037,5000037,4500000,500,10,19.1861811,70000,500
5001162,5000940,600000,36,13,,0,36
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000037,5000037,4500000,500,10,19.1861811,70000,500
5000037,5000037,4500000,500,10,19.1861811,70000,500
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000037,5000037,4500000,500,10,19.1861811,70000,500
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5001082,5000843,2220000,50,15,,0,
5000024,5000025,500000,36,10,,0,36
5000043,5000042,500000,150,10.85,,,
5000043,5000042,500000,150,10.85,,,
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000049,5000048,700000,60,7,6.9998787,13862,60
5000054,5000055,900000,60,13,12.9998348,20434,60
5000024,5000025,300000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5000024,5000025,500000,36,10,,0,36
5001162,5000940,600000,36,13,,0,36
5000024,5000025,1000000,36,13,,0,36
5000188,5000118,500000,36,13,,0,36
5001162,5000940,4500000,36,13,,0,36
5000000,5000002,2500000,180,10,9.9999939,80515,180
5000000,5000002,2500000,180,10,9.9999939,80515,180
5000054,5000055,900000,60,13,12.9998348,20434,60
5000054,5000055,900000,60,13,12.9998348,20434,60
5000054,5000055,900000,60,13,12.9998348,20434,60
5000188,5000118,500000,36,13,,0,36
5000188,5000118,500000,36,13,,0,36
5000000,5000002,1000000,180,8,8.0001034,9536,180
5000188,5000118,500000,36,13,,0,36
5000000,5000002,1000000,180,8,8.0001034,9536,180
5000054,5000055,900000,60,13,12.9998348,20434,60
5000054,5000055,900000,60,13,12.9998348,20434,60
5000013,5000015,90000,180,15.34,,1281,180
5000188,5000118,500000,36,13,,0,36
5000188,5000118,500000,36,13,,0,36
5000188,5000118,500000,36,13,,0,36
5000188,5000118,500000,36,13,,0,36
5000054,5000055,900000,60,13,12.9998348,20434,60
5000054,5000055,900000,60,13,12.9998348,20434,60
5000054,5000055,900000,60,13,12.9998348,20434,60
5000054,5000055,900000,60,13,12.9998348,20434,60
5000054,5000055,900000,60,13,12.9998348,20434,60
5000054,5000055,900000,60,13,12.9998348,20434,60
5000054,5000055,900000,60,13,12.9998348,20434,60
5000054,5000055,900000,60,13,12.9998348,20434,60
5000089,5000084,4000000,60,13,,,60
5000037,5000037,900000,60,10,9.9999959,32774,120
5000089,5000084,4000000,60,13,,,60
5000089,5000084,4000000,60,13,,,60
5000089,5000084,4000000,60,13,,,60
5000089,5000084,4000000,60,13,,,60
5000089,5000084,4000000,60,13,,,60
5000089,5000084,4000000,60,13,,,60
5000089,5000084,4000000,60,13,,,60
5000089,5000084,4000000,60,13,,,60
5000024,5000025,300000,36,10,,0,36
5000089,5000084,4000000,60,13,,,60
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000000,5000002,500000,60,13,12.9999642,11353,60
5000089,5000084,4000000,60,13,,,60
5000000,5000002,500000,60,13,12.9999642,11353,60
5000089,5000084,4000000,60,13,,,60
5000089,5000084,4000000,60,13,,,60
5000089,5000084,4000000,60,13,,,60
5000089,5000084,4000000,60,13,,,60
5000089,5000084,4000000,60,13,,,60
5000000,5000002,500000,60,13,12.9999642,11353,60
5000000,5000002,500000,60,13,12.9999642,11353,60
5000000,5000002,500000,60,13,12.9999642,11353,60
5000000,5000002,500000,60,13,12.9999642,11353,60
5000000,5000002,500000,60,13,12.9999642,11353,60
5000024,5000025,200000,36,13,,0,36
5000000,5000002,500000,60,13,12.9999642,11353,60
5000000,5000002,500000,60,13,12.9999642,11353,60
5000024,5000025,900000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,900000,36,10,,0,36
5000024,5000025,900000,36,10,,0,36
5000024,5000025,900000,36,10,,0,36
5000010,5000009,900000,120,13.35,20.4485159,17452.2,120
5000010,5000009,900000,120,13.35,20.4485159,17452.2,120
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000024,5000025,700000,36,10,,0,36
5000000,5000002,500000,60,13,12.9999642,11353,60
5000000,5000002,500000,60,13,12.9999642,11353,60
5000000,5000002,500000,60,13,12.9999642,11353,60
5000000,5000002,500000,60,13,12.9999642,11353,60
5000000,5000002,500000,60,13,12.9999642,11353,60
5000000,5000002,500000,60,13,12.9999642,11353,60
5000153,5000280,1000000,180,15,15.0000016,50112,180
5000028,5000028,900000,36,10,,28976,36
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000054,5000055,6000000,180,8,8.0000004,57151,180
5000024,5000025,45000000,36,13,,,
5000028,5000028,900000,36,10,,28976,36
5000024,5000025,45000000,36,13,,0,36
5000024,5000025,1000000,36,13,,0,36
5000024,5000025,2000000,36,10,,0,36
5000161,5000131,6000000,180,15.34,,,180
5000089,5000084,6200000,180,13,,171446.9,60
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5001162,5000940,4500000,36,13,,0,36
5001162,5000940,4500000,36,13,,0,36
5001162,5000940,4500000,36,13,,0,36
5001162,5000940,4500000,36,13,,0,36
5000024,5000025,700000,36,10,,0,36
5001162,5000940,4500000,36,13,,0,36
5001162,5000940,4500000,36,13,,0,36
5001162,5000940,4500000,36,13,,0,36
5000006,5000005,2200000,180,10,9.9937355,1343,180
5001162,5000940,4500000,36,13,,0,36
5000024,5000025,2500000,481,13,,27236,481
5000024,5000025,2500000,481,13,,27236,481
5000242,5000140,50000,120,13.35,21.5979226,1000,120
5000061,5000126,500000,60,13,13.0000397,38108,180
5000061,5000126,500000,60,13,13.0000397,38108,180
5000012,5000014,555555,56,13.35,13.3554628,437.8,56
5000024,5000025,2500000,481,13,,27236,481
5000161,5000131,150000000,180,10,,,
5000161,5000131,150000000,180,10,,,
5000161,5000131,150000000,180,10,,,
5000161,5000131,150000000,180,10,,,
5000061,5000126,500000,60,13,13.0000397,38108,180
5000061,5000126,500000,60,13,13.0000397,38108,180
5000061,5000126,500000,60,13,13.0000397,38108,180
5000024,5000025,2500000,481,13,,27236,481
5000061,5000126,500000,60,13,13.0000397,38108,180
5000061,5000126,500000,60,13,13.0000397,38108,180
5000024,5000025,2500000,481,13,,27236,481
5000024,5000025,900000,36,10,,0,36
5000024,5000025,900000,36,10,,0,36
5000061,5000126,500000,60,13,13.0000397,38108,180
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000061,5000126,500000,60,13,13.0000397,38108,180
5000061,5000126,500000,60,13,13.0000397,38108,180
5000010,5000009,900000,120,13.35,20.4485159,17452.2,120
5000010,5000009,900000,120,13.35,20.4485159,17452.2,120
5000010,5000009,900000,120,13.35,20.4485159,17452.2,120
5000010,5000009,900000,120,13.35,20.4485159,17452.2,120
5000161,5000131,150000000,180,15.34,,,
5000006,5000005,2200000,180,10,9.9937355,1343,180
5000043,5000043,2600000,485,13,12.9999984,27233,485
5000000,5000002,2500000,481,13,12.9998922,11321,60
5000024,5000025,200000,363,13,,0,363
5000028,5000028,900000,36,10,,28976,36
5000028,5000028,900000,36,10,,28976,36
5000024,5000025,200000,363,13,,0,363
5000028,5000028,900000,36,10,,28976,36
5000620,5000380,100000000,180,15.34,,,180
5000089,5000084,1003499999,60,13,,99131,180
5000000,5000002,2500000,481,13,12.9998922,11321,60
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000089,5000084,1003499999,60,13,,99131,180
5000000,5000002,2500000,481,13,12.9998922,11321,60
5000024,5000025,200000,363,13,,0,363
5000005,5000004,500000,180,10,9.9999981,5370,180
5000000,5000002,2500000,481,13,12.9998922,11321,60
5000000,5000002,2500000,481,13,12.9998922,11321,60
5000051,5000050,1000000,180,13,,,
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000089,5000084,1003499999,60,13,,99131,180
5000024,5000025,200000,363,13,,0,363
5000089,5000084,1003499999,60,13,,99131,180
5000089,5000084,1003499999,60,13,,99131,180
5000089,5000084,1003499999,60,13,,99131,180
5000004,5000003,2500000,482,13.35,13.3500274,447793.6,12
5000004,5000003,2500000,482,13.35,13.3500274,447793.6,12
5000005,5000004,500000,180,10,9.9999981,5370,180
5000161,5000131,150000000,180,15.34,,,
5000089,5000084,1003499999,60,13,,99131,180
5000089,5000084,1003499999,60,13,,99131,180
5000089,5000084,1003499999,60,13,,99131,180
5000024,5000025,200000,363,13,,0,363
5000028,5000028,900000,36,10,,28976,36
5000161,5000131,150000000,180,15.34,,,
5000161,5000131,150000000,180,15.34,,,
5000161,5000131,150000000,180,15.34,,,
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000024,5000025,200000,363,13,,0,363
5000005,5000004,500000,180,10,9.9999981,5370,180
5000024,5000025,200000,363,13,,0,363
5000004,5000003,2500000,481,13.35,13.3500406,57062.8,60
5000004,5000003,2500000,481,13.35,13.3500406,57062.8,60
5000028,5000028,900000,36,10,,28976,36
5000004,5000003,2500000,482,13.35,13.3500274,447793.6,12
5000005,5000004,500000,180,10,9.9999981,5370,180
5000004,5000003,2500000,482,13.35,13.3500274,447793.6,12
5000028,5000028,900000,36,10,,28976,36
5000004,5000003,2500000,482,13.35,13.3500274,447793.6,12
5000030,5000032,1234,12,10,,,12
5000000,5000002,2500000,481,13,13.0000038,56623,60
5000020,5000022,1234,120,13.35,13.4199703,204,120
5000000,5000002,2500000,481,13,13.0000038,56623,60
5000014,5000016,123,120,13.35,,189,120
5000014,5000016,123,120,13.35,,189,120
5000005,5000004,500000,180,10,9.9999981,5370,180
5000014,5000016,123,120,13.35,,189,120
5000021,5000023,100000,10,13.35,13.3514858,10519.6,10
5000019,5000021,2000000,220,10.85,10.8496083,20137,220
5000005,5000004,500000,180,10,9.9999981,5370,180
5000043,5000043,1000000,180,13,,,
5000043,5000043,1000000,180,13,,,
5000043,5000043,1000000,180,13,,,
5000037,5000036,500000,60,10.85,10.8483158,10821,60
5000089,5000084,1003499999,60,13,,,
5000024,5000025,500000,36,10,,0,36
5000089,5000084,1002799999,60,13,,,
5000053,5000052,1000000,180,10,9.9991944,9592,180
5000037,5000036,500000,60,10.85,10.8483158,10821,60
5000053,5000052,1000000,180,10,,,
5000053,5000052,1000000,180,10,,,
5000061,5000126,500000,60,13,13.0000397,38108,180
5000061,5000126,500000,60,13,13.0000397,38108,180
5000004,5000003,2500000,481,13.35,,,
5000152,5000120,5000000,180,13,12.9998339,10089,180
5000004,5000003,2500000,481,13.35,,,
5000037,5000036,500000,60,10.85,10.8483158,10821,60
5000152,5000120,5000000,180,13,12.9998339,10089,180
5000004,5000003,2500000,481,13.35,,,
5000037,5000036,500000,60,10.85,10.8483158,10821,60
5000004,5000003,2500000,481,13.35,,,
5000004,5000003,2500000,481,13.35,,,
5000004,5000003,2500000,481,13.35,,,
5000000,5000002,500000,18,10.85,10.8475388,30073,18
5000004,5000003,2500000,481,13.35,13.3500406,57062.8,60
5000004,5000003,2500000,481,13.35,13.3500406,57062.8,60
5000000,5000002,2500000,481,13,12.9998922,11321,60
5000037,5000036,500000,60,10.85,10.8483158,10821,60
5000000,5000002,2500000,481,13,13.0000038,56623,60
5000000,5000002,2500000,481,13,13.0000038,56623,60
5000061,5000126,500000,60,13,13.0000397,38108,180
5000061,5000126,500000,60,13,13.0000397,38108,180
5000054,5000055,2500000,481,13,,,
